example_id                                                          | status | run_time        |
./spec/models/department_spec.rb[1:5:1]                             | passed | 0.00213 seconds |
./spec/models/department_spec.rb[1:5:2]                             | passed | 0.00355 seconds |
./spec/models/department_spec.rb[1:6:1]                             | passed | 0.00186 seconds |
./spec/models/program_spec.rb[1:1:1]                                | passed | 0.001 seconds   |
./spec/models/program_spec.rb[1:1:2]                                | passed | 0.00128 seconds |
./spec/models/program_spec.rb[1:1:3]                                | passed | 0.00069 seconds |
./spec/models/program_spec.rb[1:1:4]                                | passed | 0.00065 seconds |
./spec/models/program_spec.rb[1:1:5]                                | passed | 0.00084 seconds |
./spec/models/program_spec.rb[1:1:6]                                | passed | 0.00081 seconds |
./spec/models/program_spec.rb[1:1:7]                                | passed | 0.00079 seconds |
./spec/models/program_spec.rb[1:1:8]                                | passed | 0.0007 seconds  |
./spec/models/program_spec.rb[1:2:1]                                | passed | 0.00085 seconds |
./spec/models/program_spec.rb[1:2:2]                                | passed | 0.00088 seconds |
./spec/models/program_spec.rb[1:2:3]                                | passed | 0.00138 seconds |
./spec/models/program_spec.rb[1:2:4]                                | passed | 0.00072 seconds |
./spec/models/program_spec.rb[1:2:5]                                | passed | 0.00066 seconds |
./spec/models/program_spec.rb[1:3:1:1]                              | passed | 0.00308 seconds |
./spec/models/program_spec.rb[1:3:2:1]                              | passed | 0.00299 seconds |
./spec/models/program_spec.rb[1:4:1:1]                              | passed | 0.0019 seconds  |
./spec/models/program_spec.rb[1:4:1:2]                              | passed | 0.00153 seconds |
./spec/models/program_spec.rb[1:4:1:3]                              | passed | 0.00159 seconds |
./spec/models/program_spec.rb[1:4:1:4]                              | passed | 0.00129 seconds |
./spec/models/program_spec.rb[1:4:1:5]                              | passed | 0.00152 seconds |
./spec/models/program_spec.rb[1:4:2:1]                              | passed | 0.00135 seconds |
./spec/models/program_spec.rb[1:4:2:2]                              | passed | 0.00139 seconds |
./spec/models/program_spec.rb[1:5:1]                                | passed | 0.00107 seconds |
./spec/models/program_spec.rb[1:5:2]                                | passed | 0.00138 seconds |
./spec/models/program_spec.rb[1:5:3]                                | passed | 0.0015 seconds  |
./spec/models/program_spec.rb[1:6:1]                                | passed | 0.00097 seconds |
./spec/models/program_spec.rb[1:6:2]                                | passed | 0.0014 seconds  |
./spec/models/program_spec.rb[1:6:3]                                | passed | 0.0019 seconds  |
./spec/models/program_spec.rb[1:7:1]                                | passed | 0.00098 seconds |
./spec/models/program_spec.rb[1:7:2]                                | passed | 0.00274 seconds |
./spec/models/program_spec.rb[1:7:3]                                | passed | 0.00232 seconds |
./spec/models/program_spec.rb[1:7:4]                                | passed | 0.00151 seconds |
./spec/models/program_spec.rb[1:8:1]                                | passed | 0.00115 seconds |
./spec/models/program_spec.rb[1:8:2]                                | passed | 0.00145 seconds |
./spec/models/program_spec.rb[1:8:3]                                | passed | 0.00225 seconds |
./spec/models/program_spec.rb[1:8:4]                                | passed | 0.00142 seconds |
./spec/models/program_spec.rb[1:8:5]                                | passed | 0.00161 seconds |
./spec/models/program_spec.rb[1:9:1]                                | passed | 0.00213 seconds |
./spec/models/program_spec.rb[1:10:1]                               | passed | 0.00334 seconds |
./spec/models/program_spec.rb[1:10:2]                               | passed | 0.00237 seconds |
./spec/models/program_spec.rb[1:11:1]                               | passed | 0.0015 seconds  |
./spec/models/program_spec.rb[1:11:2]                               | passed | 0.0016 seconds  |
./spec/models/program_spec.rb[1:11:3]                               | passed | 0.00149 seconds |
./spec/models/program_spec.rb[1:11:4]                               | passed | 0.00187 seconds |
./spec/models/question_spec.rb[1:1:1]                               | passed | 0.0019 seconds  |
./spec/models/question_spec.rb[1:1:2]                               | passed | 0.0017 seconds  |
./spec/models/question_spec.rb[1:2:1]                               | passed | 0.00174 seconds |
./spec/models/question_spec.rb[1:2:2]                               | passed | 0.00155 seconds |
./spec/models/question_spec.rb[1:2:3]                               | passed | 0.00141 seconds |
./spec/models/question_spec.rb[1:2:4]                               | passed | 0.00207 seconds |
./spec/models/question_spec.rb[1:2:5]                               | passed | 0.00142 seconds |
./spec/models/question_spec.rb[1:2:6]                               | passed | 0.00164 seconds |
./spec/models/question_spec.rb[1:2:7]                               | passed | 0.00132 seconds |
./spec/models/question_spec.rb[1:2:8]                               | passed | 0.00135 seconds |
./spec/models/question_spec.rb[1:2:9]                               | passed | 0.00129 seconds |
./spec/models/question_spec.rb[1:2:10]                              | passed | 0.00131 seconds |
./spec/models/question_spec.rb[1:3:1]                               | passed | 0.00023 seconds |
./spec/models/question_spec.rb[1:4:1]                               | passed | 0.00179 seconds |
./spec/models/question_spec.rb[1:4:2]                               | passed | 0.00208 seconds |
./spec/models/question_spec.rb[1:5:1]                               | passed | 0.00047 seconds |
./spec/models/question_spec.rb[1:5:2]                               | passed | 0.00036 seconds |
./spec/models/question_spec.rb[1:5:3]                               | passed | 0.00028 seconds |
./spec/models/question_spec.rb[1:6:1]                               | passed | 0.00041 seconds |
./spec/models/question_spec.rb[1:6:2]                               | passed | 0.00025 seconds |
./spec/models/question_spec.rb[1:6:3]                               | passed | 0.00018 seconds |
./spec/models/question_spec.rb[1:7:1]                               | passed | 0.00542 seconds |
./spec/models/question_spec.rb[1:7:2]                               | passed | 0.00754 seconds |
./spec/models/questionnaire_spec.rb[1:1:1]                          | passed | 0.0017 seconds  |
./spec/models/questionnaire_spec.rb[1:1:2]                          | passed | 0.00111 seconds |
./spec/models/questionnaire_spec.rb[1:1:3]                          | passed | 0.00123 seconds |
./spec/models/questionnaire_spec.rb[1:2:1]                          | passed | 0.00232 seconds |
./spec/models/questionnaire_spec.rb[1:2:2]                          | passed | 0.001 seconds   |
./spec/models/questionnaire_spec.rb[1:3:1]                          | passed | 0.00268 seconds |
./spec/models/questionnaire_spec.rb[1:3:2]                          | passed | 0.0034 seconds  |
./spec/models/questionnaire_spec.rb[1:4:1]                          | passed | 0.00613 seconds |
./spec/models/questionnaire_spec.rb[1:4:2]                          | passed | 0.00718 seconds |
./spec/models/role_spec.rb[1:1:1]                                   | passed | 0.00022 seconds |
./spec/models/role_spec.rb[1:1:2]                                   | passed | 0.00034 seconds |
./spec/models/role_spec.rb[1:2:1]                                   | passed | 0.00052 seconds |
./spec/models/role_spec.rb[1:2:2]                                   | passed | 0.00078 seconds |
./spec/models/role_spec.rb[1:2:3]                                   | passed | 0.00031 seconds |
./spec/models/role_spec.rb[1:3:1]                                   | passed | 0.00017 seconds |
./spec/models/role_spec.rb[1:4:1:1]                                 | passed | 0.00074 seconds |
./spec/models/role_spec.rb[1:4:1:2]                                 | passed | 0.00418 seconds |
./spec/models/role_spec.rb[1:4:2:1]                                 | passed | 0.00065 seconds |
./spec/models/role_spec.rb[1:4:2:2]                                 | passed | 0.00066 seconds |
./spec/models/role_spec.rb[1:4:3:1]                                 | passed | 0.00071 seconds |
./spec/models/role_spec.rb[1:4:3:2]                                 | passed | 0.00074 seconds |
./spec/models/role_spec.rb[1:4:4:1]                                 | passed | 0.00121 seconds |
./spec/models/role_spec.rb[1:4:4:2]                                 | passed | 0.00065 seconds |
./spec/models/role_spec.rb[1:5:1]                                   | passed | 0.00418 seconds |
./spec/models/role_spec.rb[1:5:2]                                   | passed | 0.00368 seconds |
./spec/models/role_spec.rb[1:6:1]                                   | passed | 0.00526 seconds |
./spec/models/session_spec.rb[1:1:1]                                | passed | 0.00263 seconds |
./spec/models/session_spec.rb[1:2:1]                                | passed | 0.00045 seconds |
./spec/models/session_spec.rb[1:2:2]                                | passed | 0.00183 seconds |
./spec/models/session_spec.rb[1:3:1]                                | passed | 0.00234 seconds |
./spec/models/session_spec.rb[1:3:2]                                | passed | 0.00216 seconds |
./spec/models/session_spec.rb[1:4:1]                                | passed | 0.00596 seconds |
./spec/models/session_spec.rb[1:4:2]                                | passed | 0.00224 seconds |
./spec/models/student_program_spec.rb[1:1:1]                        | passed | 0.00303 seconds |
./spec/models/student_program_spec.rb[1:1:2]                        | passed | 0.00414 seconds |
./spec/models/student_program_spec.rb[1:2:1]                        | passed | 0.00946 seconds |
./spec/models/student_program_spec.rb[1:2:2]                        | passed | 0.01268 seconds |
./spec/models/student_program_spec.rb[1:2:3]                        | passed | 0.01512 seconds |
./spec/models/user_role_spec.rb[1:1:1]                              | passed | 0.00232 seconds |
./spec/models/user_role_spec.rb[1:1:2]                              | passed | 0.0028 seconds  |
./spec/models/user_role_spec.rb[1:2:1]                              | passed | 0.00316 seconds |
./spec/models/user_role_spec.rb[1:2:2]                              | passed | 0.00366 seconds |
./spec/models/user_role_spec.rb[1:2:3]                              | passed | 0.00396 seconds |
./spec/models/user_spec.rb[1:1:1]                                   | passed | 0.00118 seconds |
./spec/models/user_spec.rb[1:1:2]                                   | passed | 0.00171 seconds |
